./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_050.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_050.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_050.jpg,-0.01326651,0,0,9.113579
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_113.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_113.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_113.jpg,0.04923349,0,0,9.038891
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_181.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_181.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_181.jpg,0.09467129,0,0,8.981735
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_258.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_258.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_258.jpg,0.1278376,0,0,8.906393
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_330.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_330.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_330.jpg,0.1665315,0,0,8.831312
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_397.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_397.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_397.jpg,0.1914063,0,0,8.775206
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_475.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_475.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_475.jpg,0.2024617,0,0,8.702433
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_542.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_542.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_542.jpg,0.2024617,0,0,8.64937
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_613.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_613.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_613.jpg,0.2024617,0,0,8.579737
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_682.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_682.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_682.jpg,0.2052255,0,0,8.528048
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_758.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_758.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_758.jpg,0.216281,0,0,8.459435
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_834.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_834.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_834.jpg,0.2494472,0,0,8.390588
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_903.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_903.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_903.jpg,0.2853774,0,0,8.338314
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_28_976.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_28_976.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_28_976.jpg,0.3102521,0,0,8.269462
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_046.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_046.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_046.jpg,0.3185436,0,0,8.218993
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_114.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_114.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_114.jpg,0.3185436,0,0,8.152952
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_181.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_181.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_181.jpg,0.3185436,0,0,8.103976
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_257.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_257.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_257.jpg,0.3185436,0,0,8.039374
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_328.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_328.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_328.jpg,0.3101415,0,0,7.975779
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_396.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_396.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_396.jpg,0.2849351,0,0,7.929922
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_464.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_464.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_464.jpg,0.2849351,0,0,7.883681
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_532.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_532.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_532.jpg,0.2821344,0,0,7.821856
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_599.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_599.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_599.jpg,0.2597288,0,0,7.776279
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_675.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_675.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_675.jpg,0.1342497,0,0,7.716643
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_746.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_746.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_746.jpg,0.07908314,0,0,7.670591
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_812.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_812.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_812.jpg,0.05269752,0,0,7.608979
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_880.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_880.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_880.jpg,0.05269752,0,0,7.563248
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_29_951.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_29_951.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_29_951.jpg,0.05269752,0,0,7.502584
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_024.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_024.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_024.jpg,0.03309257,0,0,7.457418
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_092.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_092.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_092.jpg,-0.0005159198,0,0,7.397373
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_159.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_159.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_159.jpg,-0.03250295,0,0,7.352299
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_225.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_225.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_225.jpg,-0.04650649,0,0,7.307421
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_297.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_297.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_297.jpg,-0.08011498,0,0,7.24768
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_364.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_364.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_364.jpg,-0.1165242,0,0,7.202539
./training-data-new/track-1-recovery/IMG/center_2019_07_06_12_00_30_442.jpg,./training-data-new/track-1-recovery/IMG/left_2019_07_06_12_00_30_442.jpg,./training-data-new/track-1-recovery/IMG/right_2019_07_06_12_00_30_442.jpg,-0.127727,0,0,7.143256
